ID,Ten_do_vat,Nhiet_do,Do_am,trang_thai,Canh_bao_chay
2147,Ban_la,209,63,Che_do_cho,Co
2148,May_say,154,76,Khong_su_dung,Khong
2149,Sac_dien_thoai,78,39,Dang_su_dung,Khong
2150,Sac_dien_thoai,43,42,Dang_su_dung,Khong
2151,Ban_la,155,33,Dang_su_dung,Khong
2152,May_say,91,71,Dang_su_dung,Khong
2153,Ban_la,172,61,Dang_su_dung,Khong
2154,May_say,73,11,Khong_su_dung,Khong
2155,Sac_dien_thoai,53,52,Dang_su_dung,Khong
2156,May_say,42,53,Khong_su_dung,Khong
2157,Sac_dien_thoai,96,74,Khong_su_dung,Khong
2158,Ban_la,72,55,Khong_su_dung,Khong
2159,May_say,92,51,Dang_su_dung,Khong
2160,Ban_la,141,79,Khong_su_dung,Khong
2161,Sac_dien_thoai,89,43,Dang_su_dung,Khong
2162,Ban_la,195,11,Che_do_cho,Co
2163,Sac_dien_thoai,47,19,Che_do_cho,Khong
2164,Ban_la,126,54,Khong_su_dung,Khong
2165,Sac_dien_thoai,69,74,Che_do_cho,Khong
2166,May_say,122,44,Che_do_cho,Khong
2167,Ban_la,222,70,Khong_su_dung,Co
2168,May_say,156,77,Che_do_cho,Khong
2169,Ban_la,215,49,Dang_su_dung,Co
2170,Sac_dien_thoai,57,26,Khong_su_dung,Khong
2171,May_say,114,58,Dang_su_dung,Khong
2172,May_say,74,68,Khong_su_dung,Khong
2173,Ban_la,247,72,Che_do_cho,Co
2174,Sac_dien_thoai,79,66,Che_do_cho,Khong
2175,May_say,167,32,Khong_su_dung,Khong
2176,Ban_la,210,15,Khong_su_dung,Co
2177,Sac_dien_thoai,99,48,Dang_su_dung,Khong
2178,Ban_la,189,11,Che_do_cho,Co
2179,Sac_dien_thoai,57,37,Dang_su_dung,Khong
2180,Ban_la,154,40,Dang_su_dung,Khong
2181,May_say,46,50,Khong_su_dung,Khong
2182,Ban_la,110,16,Dang_su_dung,Khong
2183,Sac_dien_thoai,77,48,Khong_su_dung,Khong
2184,May_say,81,58,Dang_su_dung,Khong
2185,Sac_dien_thoai,57,20,Khong_su_dung,Khong
2186,Sac_dien_thoai,97,53,Dang_su_dung,Khong
2187,May_say,194,76,Khong_su_dung,Co
2188,Sac_dien_thoai,40,59,Dang_su_dung,Khong
2189,Sac_dien_thoai,93,59,Che_do_cho,Khong
2190,Sac_dien_thoai,70,63,Dang_su_dung,Khong
2191,May_say,140,26,Dang_su_dung,Co
2192,Sac_dien_thoai,68,67,Khong_su_dung,Khong
2193,Ban_la,234,57,Che_do_cho,Co
2194,Ban_la,132,73,Che_do_cho,Khong
2195,May_say,77,42,Khong_su_dung,Khong
2196,Sac_dien_thoai,32,35,Khong_su_dung,Khong
2197,Ban_la,49,33,Che_do_cho,Khong
2198,May_say,106,25,Che_do_cho,Khong
2199,Sac_dien_thoai,29,66,Che_do_cho,Khong
2200,Ban_la,190,11,Khong_su_dung,Co
2201,May_say,62,38,Khong_su_dung,Khong
2202,Ban_la,78,26,Khong_su_dung,Khong
2203,Ban_la,189,74,Khong_su_dung,Co
2204,Sac_dien_thoai,49,65,Khong_su_dung,Khong
2205,May_say,114,46,Dang_su_dung,Khong
2206,Sac_dien_thoai,72,52,Dang_su_dung,Khong
2207,Sac_dien_thoai,92,61,Khong_su_dung,Khong
2208,Ban_la,196,42,Dang_su_dung,Co
2209,Ban_la,77,47,Khong_su_dung,Khong
2210,May_say,139,71,Dang_su_dung,Khong
2211,May_say,75,64,Khong_su_dung,Khong
2212,Ban_la,55,22,Dang_su_dung,Khong
2213,Ban_la,171,37,Dang_su_dung,Khong
2214,Ban_la,176,78,Khong_su_dung,Khong
2215,Ban_la,156,42,Che_do_cho,Khong
2216,Sac_dien_thoai,90,72,Khong_su_dung,Khong
2217,Sac_dien_thoai,103,67,Khong_su_dung,Khong
2218,Sac_dien_thoai,83,73,Khong_su_dung,Khong
2219,Ban_la,233,55,Dang_su_dung,Co
2220,Ban_la,221,40,Che_do_cho,Co
2221,May_say,95,72,Che_do_cho,Khong
2222,Ban_la,208,67,Dang_su_dung,Co
2223,May_say,138,19,Khong_su_dung,Khong
2224,Sac_dien_thoai,40,23,Dang_su_dung,Khong
2225,May_say,53,31,Che_do_cho,Khong
2226,May_say,192,69,Dang_su_dung,Co
2227,May_say,43,59,Che_do_cho,Khong
2228,Ban_la,249,36,Dang_su_dung,Co
2229,Sac_dien_thoai,52,70,Che_do_cho,Khong
2230,May_say,133,43,Khong_su_dung,Khong
2231,Sac_dien_thoai,51,80,Dang_su_dung,Khong
2232,Sac_dien_thoai,74,20,Dang_su_dung,Khong
2233,Sac_dien_thoai,38,32,Dang_su_dung,Khong
2234,May_say,107,29,Dang_su_dung,Khong
2235,May_say,121,45,Khong_su_dung,Khong
2236,May_say,69,39,Khong_su_dung,Khong
2237,Sac_dien_thoai,92,34,Dang_su_dung,Khong
2238,May_say,133,50,Dang_su_dung,Khong
2239,May_say,65,33,Dang_su_dung,Khong
2240,Ban_la,179,67,Dang_su_dung,Khong
2241,Ban_la,73,53,Che_do_cho,Khong
2242,Ban_la,181,72,Dang_su_dung,Co
2243,Ban_la,63,29,Che_do_cho,Khong
2244,Ban_la,178,49,Dang_su_dung,Khong
2245,Ban_la,194,77,Dang_su_dung,Co
2246,May_say,178,21,Khong_su_dung,Khong
2247,May_say,133,51,Dang_su_dung,Khong
2248,May_say,78,40,Khong_su_dung,Khong
2249,Sac_dien_thoai,60,27,Dang_su_dung,Khong
2250,Sac_dien_thoai,46,54,Dang_su_dung,Khong
2251,May_say,105,71,Dang_su_dung,Khong
2252,Sac_dien_thoai,97,46,Khong_su_dung,Khong
2253,Sac_dien_thoai,67,34,Khong_su_dung,Khong
2254,May_say,135,65,Che_do_cho,Khong
2255,May_say,42,41,Khong_su_dung,Khong
2256,Sac_dien_thoai,62,19,Dang_su_dung,Khong
2257,May_say,143,10,Dang_su_dung,Co
2258,May_say,197,29,Che_do_cho,Co
2259,May_say,159,59,Che_do_cho,Khong
2260,May_say,104,18,Khong_su_dung,Khong
2261,Ban_la,253,28,Dang_su_dung,Co
2262,Ban_la,164,65,Khong_su_dung,Khong
2263,Sac_dien_thoai,48,60,Dang_su_dung,Khong
2264,Ban_la,131,44,Che_do_cho,Khong
2265,May_say,156,61,Khong_su_dung,Khong
2266,Ban_la,82,66,Dang_su_dung,Khong
2267,Ban_la,243,64,Che_do_cho,Co
2268,Ban_la,82,25,Khong_su_dung,Khong
2269,Sac_dien_thoai,61,10,Khong_su_dung,Khong
2270,Sac_dien_thoai,32,69,Che_do_cho,Khong
2271,Ban_la,195,16,Dang_su_dung,Co
2272,Ban_la,87,56,Khong_su_dung,Khong
2273,Ban_la,218,16,Khong_su_dung,Co
2274,May_say,117,66,Che_do_cho,Khong
2275,May_say,136,30,Khong_su_dung,Khong
2276,May_say,113,45,Dang_su_dung,Khong
2277,Ban_la,129,75,Dang_su_dung,Khong
2278,Sac_dien_thoai,52,73,Khong_su_dung,Khong
2279,Ban_la,154,40,Khong_su_dung,Khong
2280,May_say,154,33,Khong_su_dung,Khong
2281,Sac_dien_thoai,49,59,Che_do_cho,Khong
2282,Ban_la,131,57,Dang_su_dung,Khong
2283,Ban_la,157,20,Dang_su_dung,Co
2284,Sac_dien_thoai,54,17,Khong_su_dung,Khong
2285,Sac_dien_thoai,93,23,Che_do_cho,Khong
2286,Ban_la,183,34,Khong_su_dung,Co
2287,May_say,109,57,Khong_su_dung,Khong
2288,Sac_dien_thoai,44,25,Khong_su_dung,Khong
2289,May_say,153,58,Che_do_cho,Khong
2290,May_say,136,49,Che_do_cho,Khong
2291,Ban_la,209,55,Che_do_cho,Co
2292,May_say,67,39,Dang_su_dung,Khong
2293,Ban_la,239,12,Che_do_cho,Co
2294,May_say,184,40,Che_do_cho,Co
2295,Sac_dien_thoai,67,78,Che_do_cho,Khong
2296,Sac_dien_thoai,82,80,Dang_su_dung,Khong
2297,May_say,112,17,Dang_su_dung,Khong
2298,May_say,113,10,Che_do_cho,Khong
2299,Sac_dien_thoai,40,32,Che_do_cho,Khong
2300,May_say,129,72,Dang_su_dung,Khong
2301,Sac_dien_thoai,46,32,Che_do_cho,Khong
2302,Sac_dien_thoai,36,46,Dang_su_dung,Khong
2303,Ban_la,247,17,Khong_su_dung,Co
2304,Ban_la,142,50,Dang_su_dung,Khong
2305,Sac_dien_thoai,97,29,Che_do_cho,Khong
2306,Ban_la,179,67,Khong_su_dung,Khong
2307,May_say,135,16,Khong_su_dung,Khong
2308,May_say,111,19,Khong_su_dung,Khong
2309,Sac_dien_thoai,46,16,Dang_su_dung,Khong
2310,Ban_la,81,10,Che_do_cho,Khong
2311,Ban_la,86,61,Khong_su_dung,Khong
2312,May_say,151,30,Dang_su_dung,Khong
2313,Ban_la,246,65,Khong_su_dung,Co
2314,Sac_dien_thoai,90,60,Dang_su_dung,Khong
2315,Sac_dien_thoai,68,30,Khong_su_dung,Khong
2316,Sac_dien_thoai,42,80,Dang_su_dung,Khong
2317,Sac_dien_thoai,77,41,Dang_su_dung,Khong
2318,May_say,113,49,Khong_su_dung,Khong
2319,Ban_la,171,71,Dang_su_dung,Khong
2320,Ban_la,224,73,Che_do_cho,Co
2321,May_say,81,52,Che_do_cho,Khong
2322,Sac_dien_thoai,69,53,Che_do_cho,Khong
2323,May_say,204,28,Khong_su_dung,Co
2324,May_say,167,78,Khong_su_dung,Khong
2325,Ban_la,57,25,Che_do_cho,Khong
2326,Ban_la,210,40,Dang_su_dung,Co
2327,Ban_la,66,26,Dang_su_dung,Khong
2328,Sac_dien_thoai,77,40,Che_do_cho,Khong
2329,Ban_la,249,58,Khong_su_dung,Co
2330,May_say,65,74,Che_do_cho,Khong
2331,Sac_dien_thoai,57,30,Dang_su_dung,Khong
2332,Sac_dien_thoai,43,26,Dang_su_dung,Khong
2333,Sac_dien_thoai,53,76,Dang_su_dung,Khong
2334,May_say,110,41,Khong_su_dung,Khong
2335,May_say,43,23,Khong_su_dung,Khong
2336,Ban_la,164,33,Khong_su_dung,Khong
2337,May_say,44,15,Che_do_cho,Khong
2338,May_say,134,13,Khong_su_dung,Khong
2339,Sac_dien_thoai,66,76,Dang_su_dung,Khong
2340,Ban_la,117,77,Khong_su_dung,Khong
2341,May_say,124,24,Che_do_cho,Khong
2342,Ban_la,89,71,Che_do_cho,Khong
2343,Ban_la,145,31,Khong_su_dung,Khong
2344,Sac_dien_thoai,92,68,Che_do_cho,Khong
2345,Sac_dien_thoai,36,62,Che_do_cho,Khong
2346,Sac_dien_thoai,34,27,Khong_su_dung,Khong
2347,Sac_dien_thoai,86,32,Che_do_cho,Khong
2348,Ban_la,124,49,Dang_su_dung,Khong
2349,Sac_dien_thoai,83,63,Khong_su_dung,Khong
2350,Ban_la,233,78,Dang_su_dung,Co
2351,Sac_dien_thoai,65,19,Che_do_cho,Khong
2352,Ban_la,251,41,Che_do_cho,Co
2353,May_say,79,75,Dang_su_dung,Khong
2354,May_say,154,76,Dang_su_dung,Khong
2355,Sac_dien_thoai,59,35,Khong_su_dung,Khong
2356,Ban_la,183,37,Dang_su_dung,Co
2357,May_say,101,58,Khong_su_dung,Khong
2358,Sac_dien_thoai,48,80,Che_do_cho,Khong
2359,Sac_dien_thoai,85,20,Dang_su_dung,Khong
2360,May_say,52,47,Khong_su_dung,Khong
2361,Sac_dien_thoai,47,61,Khong_su_dung,Khong
2362,Ban_la,92,35,Che_do_cho,Khong
2363,May_say,180,25,Che_do_cho,Co
2364,May_say,113,17,Dang_su_dung,Khong
2365,May_say,40,63,Che_do_cho,Khong
2366,Ban_la,96,45,Dang_su_dung,Khong
2367,Sac_dien_thoai,55,65,Che_do_cho,Khong
2368,Ban_la,237,68,Dang_su_dung,Co
2369,Sac_dien_thoai,83,22,Che_do_cho,Khong
2370,Ban_la,171,54,Dang_su_dung,Khong
2371,Sac_dien_thoai,84,59,Che_do_cho,Khong
2372,Sac_dien_thoai,60,56,Khong_su_dung,Khong
2373,Ban_la,143,53,Khong_su_dung,Khong
2374,Ban_la,164,14,Khong_su_dung,Khong
2375,Sac_dien_thoai,69,30,Dang_su_dung,Khong
2376,Ban_la,118,67,Che_do_cho,Khong
2377,May_say,160,42,Che_do_cho,Khong
2378,Ban_la,105,79,Che_do_cho,Khong
2379,May_say,66,45,Che_do_cho,Khong
2380,Ban_la,227,73,Che_do_cho,Co
2381,Ban_la,140,49,Khong_su_dung,Khong
2382,Sac_dien_thoai,66,62,Che_do_cho,Khong
2383,Ban_la,86,67,Dang_su_dung,Khong
2384,Ban_la,49,23,Che_do_cho,Khong
2385,May_say,84,60,Che_do_cho,Khong
2386,Ban_la,133,67,Che_do_cho,Khong
2387,Ban_la,195,72,Che_do_cho,Co
2388,Sac_dien_thoai,61,71,Dang_su_dung,Khong
2389,May_say,56,52,Khong_su_dung,Khong
2390,Ban_la,212,74,Che_do_cho,Co
2391,Sac_dien_thoai,79,18,Khong_su_dung,Khong
2392,Ban_la,181,28,Che_do_cho,Co
2393,Sac_dien_thoai,92,14,Che_do_cho,Khong
2394,Sac_dien_thoai,53,64,Dang_su_dung,Khong
2395,Sac_dien_thoai,82,44,Dang_su_dung,Khong
2396,Ban_la,136,68,Che_do_cho,Khong
2397,Sac_dien_thoai,85,55,Dang_su_dung,Khong
2398,Ban_la,73,79,Khong_su_dung,Khong
2399,Sac_dien_thoai,31,68,Che_do_cho,Khong
2400,Sac_dien_thoai,47,38,Khong_su_dung,Khong
2401,Sac_dien_thoai,103,24,Dang_su_dung,Khong
2402,Sac_dien_thoai,47,62,Dang_su_dung,Khong
2403,Sac_dien_thoai,92,30,Dang_su_dung,Khong
2404,Ban_la,139,63,Dang_su_dung,Khong
2405,Ban_la,152,47,Khong_su_dung,Khong
2406,May_say,72,62,Dang_su_dung,Khong
2407,May_say,196,10,Dang_su_dung,Co
2408,Sac_dien_thoai,36,43,Che_do_cho,Khong
2409,Ban_la,97,43,Khong_su_dung,Khong
2410,Sac_dien_thoai,49,20,Dang_su_dung,Khong
2411,Sac_dien_thoai,65,74,Che_do_cho,Khong
2412,Sac_dien_thoai,56,55,Che_do_cho,Khong
2413,Sac_dien_thoai,75,70,Che_do_cho,Khong
2414,May_say,40,32,Khong_su_dung,Khong
2415,Sac_dien_thoai,69,23,Khong_su_dung,Khong
2416,Ban_la,111,14,Khong_su_dung,Khong
2417,Sac_dien_thoai,32,30,Khong_su_dung,Khong
2418,Ban_la,114,70,Khong_su_dung,Khong
2419,Sac_dien_thoai,40,61,Khong_su_dung,Khong
2420,Ban_la,251,65,Dang_su_dung,Co
2421,Sac_dien_thoai,101,73,Che_do_cho,Khong
2422,Sac_dien_thoai,64,12,Dang_su_dung,Khong
2423,Sac_dien_thoai,46,60,Dang_su_dung,Khong
2424,Ban_la,145,47,Khong_su_dung,Khong
2425,Ban_la,64,71,Che_do_cho,Khong
2426,Ban_la,99,66,Che_do_cho,Khong
2427,Ban_la,121,11,Khong_su_dung,Khong
2428,Ban_la,108,56,Che_do_cho,Khong
2429,May_say,177,36,Khong_su_dung,Khong
2430,Ban_la,215,55,Dang_su_dung,Co
2431,May_say,140,71,Che_do_cho,Khong
2432,Sac_dien_thoai,91,11,Khong_su_dung,Khong
2433,Ban_la,149,73,Che_do_cho,Khong
2434,May_say,177,42,Dang_su_dung,Khong
2435,Sac_dien_thoai,51,38,Khong_su_dung,Khong
2436,May_say,125,48,Che_do_cho,Khong
2437,Ban_la,223,31,Khong_su_dung,Co
2438,May_say,178,76,Khong_su_dung,Khong
2439,May_say,174,32,Khong_su_dung,Khong
2440,Sac_dien_thoai,90,17,Dang_su_dung,Khong
2441,Ban_la,100,74,Dang_su_dung,Khong
2442,Sac_dien_thoai,74,75,Khong_su_dung,Khong
2443,Ban_la,177,75,Khong_su_dung,Khong
2444,Ban_la,117,33,Khong_su_dung,Khong
2445,Sac_dien_thoai,57,40,Khong_su_dung,Khong
2446,Ban_la,130,43,Che_do_cho,Khong
2447,Ban_la,135,62,Dang_su_dung,Khong
2448,Sac_dien_thoai,32,61,Dang_su_dung,Khong
2449,Sac_dien_thoai,26,27,Dang_su_dung,Khong
2450,May_say,181,23,Dang_su_dung,Co
2451,May_say,160,32,Che_do_cho,Khong
2452,Sac_dien_thoai,81,52,Dang_su_dung,Khong
2453,Sac_dien_thoai,51,68,Che_do_cho,Khong
2454,May_say,150,26,Khong_su_dung,Khong
2455,Ban_la,241,24,Khong_su_dung,Co
2456,May_say,65,27,Dang_su_dung,Khong
2457,May_say,107,41,Dang_su_dung,Khong
2458,Sac_dien_thoai,82,21,Che_do_cho,Khong
2459,May_say,191,43,Dang_su_dung,Co
2460,Ban_la,112,12,Khong_su_dung,Khong
2461,Sac_dien_thoai,43,35,Khong_su_dung,Khong
2462,Sac_dien_thoai,84,45,Dang_su_dung,Khong
2463,Ban_la,201,52,Che_do_cho,Co
2464,Ban_la,136,25,Khong_su_dung,Khong
2465,Ban_la,146,73,Che_do_cho,Khong
2466,May_say,131,73,Dang_su_dung,Khong
2467,Ban_la,227,10,Che_do_cho,Co
2468,Sac_dien_thoai,67,39,Che_do_cho,Khong
2469,May_say,163,80,Dang_su_dung,Khong
2470,Sac_dien_thoai,56,36,Che_do_cho,Khong
2471,May_say,82,78,Dang_su_dung,Khong
2472,Ban_la,89,20,Che_do_cho,Khong
2473,Sac_dien_thoai,97,60,Che_do_cho,Khong
2474,Sac_dien_thoai,90,50,Khong_su_dung,Khong
2475,May_say,83,23,Dang_su_dung,Khong
2476,Sac_dien_thoai,30,14,Dang_su_dung,Khong
2477,Sac_dien_thoai,49,45,Khong_su_dung,Khong
2478,Ban_la,68,46,Dang_su_dung,Khong
2479,Ban_la,237,33,Khong_su_dung,Co
2480,Sac_dien_thoai,103,71,Che_do_cho,Khong
2481,May_say,45,50,Dang_su_dung,Khong
2482,May_say,203,13,Dang_su_dung,Co
2483,May_say,121,67,Che_do_cho,Khong
2484,Ban_la,88,79,Dang_su_dung,Khong
2485,Sac_dien_thoai,99,37,Che_do_cho,Khong
2486,Ban_la,106,75,Khong_su_dung,Khong
2487,Ban_la,124,14,Dang_su_dung,Khong
2488,Sac_dien_thoai,93,20,Che_do_cho,Khong
2489,Ban_la,187,52,Dang_su_dung,Co
2490,May_say,50,69,Khong_su_dung,Khong
2491,Ban_la,246,15,Khong_su_dung,Co
2492,May_say,119,34,Khong_su_dung,Khong
2493,Sac_dien_thoai,31,74,Che_do_cho,Khong
2494,Ban_la,105,12,Khong_su_dung,Khong
2495,Ban_la,121,29,Dang_su_dung,Khong
2496,May_say,55,24,Dang_su_dung,Khong
2497,Ban_la,186,77,Dang_su_dung,Co
2498,Ban_la,168,32,Khong_su_dung,Khong
2499,May_say,62,79,Khong_su_dung,Khong
2500,Ban_la,119,62,Dang_su_dung,Khong
2501,May_say,144,21,Khong_su_dung,Khong
2502,May_say,145,60,Dang_su_dung,Khong
2503,Ban_la,77,38,Dang_su_dung,Khong
2504,Ban_la,132,53,Khong_su_dung,Khong
2505,Ban_la,71,47,Khong_su_dung,Khong
2506,May_say,52,66,Dang_su_dung,Khong
2507,Sac_dien_thoai,58,20,Che_do_cho,Khong
2508,May_say,71,21,Dang_su_dung,Khong
2509,May_say,73,71,Khong_su_dung,Khong
2510,May_say,143,80,Khong_su_dung,Khong
2511,Sac_dien_thoai,97,54,Che_do_cho,Khong
2512,Ban_la,172,74,Dang_su_dung,Khong
2513,Ban_la,69,39,Khong_su_dung,Khong
2514,Ban_la,201,58,Che_do_cho,Co
2515,Sac_dien_thoai,82,10,Che_do_cho,Khong
2516,Ban_la,233,53,Che_do_cho,Co
2517,Sac_dien_thoai,100,21,Dang_su_dung,Khong
2518,May_say,152,12,Che_do_cho,Khong
2519,Ban_la,148,54,Dang_su_dung,Khong
2520,Sac_dien_thoai,32,62,Khong_su_dung,Khong
2521,Ban_la,192,13,Khong_su_dung,Co
2522,Ban_la,177,17,Khong_su_dung,Khong
2523,Sac_dien_thoai,49,50,Khong_su_dung,Khong
2524,Ban_la,236,35,Khong_su_dung,Co
2525,May_say,146,66,Dang_su_dung,Khong
2526,Ban_la,230,41,Khong_su_dung,Co
2527,May_say,88,78,Dang_su_dung,Khong
2528,Ban_la,152,48,Khong_su_dung,Khong
2529,May_say,55,80,Khong_su_dung,Khong
2530,May_say,39,43,Dang_su_dung,Khong
2531,Sac_dien_thoai,46,18,Dang_su_dung,Khong
2532,Sac_dien_thoai,58,58,Che_do_cho,Khong
2533,Sac_dien_thoai,98,25,Dang_su_dung,Khong
2534,Ban_la,92,44,Dang_su_dung,Khong
2535,Sac_dien_thoai,57,49,Khong_su_dung,Khong
2536,Ban_la,98,29,Che_do_cho,Khong
2537,Ban_la,226,64,Khong_su_dung,Co
2538,Sac_dien_thoai,69,66,Che_do_cho,Khong
2539,Sac_dien_thoai,39,78,Khong_su_dung,Khong
2540,Ban_la,246,63,Khong_su_dung,Co
2541,Ban_la,159,76,Khong_su_dung,Khong
2542,May_say,153,62,Dang_su_dung,Khong
2543,Sac_dien_thoai,51,73,Che_do_cho,Khong
2544,May_say,54,42,Dang_su_dung,Khong
2545,Ban_la,68,26,Dang_su_dung,Khong
2546,Sac_dien_thoai,41,68,Khong_su_dung,Khong
2547,Ban_la,229,77,Che_do_cho,Co
2548,May_say,115,19,Khong_su_dung,Khong
2549,May_say,75,38,Dang_su_dung,Khong
2550,May_say,89,75,Dang_su_dung,Khong
2551,May_say,47,16,Khong_su_dung,Khong
2552,May_say,197,78,Che_do_cho,Co
2553,Sac_dien_thoai,42,16,Che_do_cho,Khong
2554,May_say,159,48,Che_do_cho,Khong
2555,May_say,64,44,Khong_su_dung,Khong
2556,Sac_dien_thoai,78,52,Khong_su_dung,Khong
2557,Ban_la,151,68,Dang_su_dung,Khong
2558,Ban_la,160,33,Dang_su_dung,Khong
2559,Ban_la,238,57,Khong_su_dung,Co
2560,Sac_dien_thoai,34,47,Che_do_cho,Khong
2561,Sac_dien_thoai,35,63,Khong_su_dung,Khong
2562,May_say,69,41,Dang_su_dung,Khong
2563,Ban_la,204,78,Che_do_cho,Co
2564,May_say,139,29,Dang_su_dung,Khong
2565,Ban_la,91,29,Dang_su_dung,Khong
2566,May_say,83,29,Che_do_cho,Khong
2567,Ban_la,239,35,Khong_su_dung,Co
2568,Ban_la,48,27,Khong_su_dung,Khong
2569,Ban_la,53,18,Che_do_cho,Khong
2570,Sac_dien_thoai,46,12,Che_do_cho,Khong
2571,Ban_la,107,40,Che_do_cho,Khong
2572,May_say,143,49,Che_do_cho,Khong
2573,Ban_la,237,77,Khong_su_dung,Co
2574,Ban_la,148,43,Khong_su_dung,Khong
2575,Sac_dien_thoai,97,19,Dang_su_dung,Khong
2576,Ban_la,161,65,Khong_su_dung,Khong
2577,Sac_dien_thoai,96,23,Che_do_cho,Khong
2578,May_say,102,64,Che_do_cho,Khong
2579,Sac_dien_thoai,54,46,Che_do_cho,Khong
2580,Ban_la,227,23,Dang_su_dung,Co
2581,Ban_la,144,57,Dang_su_dung,Khong
2582,Sac_dien_thoai,94,21,Dang_su_dung,Khong
2583,Ban_la,162,70,Che_do_cho,Khong
2584,Sac_dien_thoai,77,14,Dang_su_dung,Khong
2585,May_say,171,22,Che_do_cho,Khong
2586,Sac_dien_thoai,59,11,Dang_su_dung,Khong
2587,Ban_la,72,74,Khong_su_dung,Khong
2588,Sac_dien_thoai,57,74,Dang_su_dung,Khong
2589,Ban_la,188,47,Dang_su_dung,Co
2590,May_say,144,22,Khong_su_dung,Khong
2591,Ban_la,100,16,Dang_su_dung,Khong
2592,Sac_dien_thoai,91,59,Che_do_cho,Khong
2593,Ban_la,98,77,Dang_su_dung,Khong
2594,May_say,185,18,Che_do_cho,Co
2595,Ban_la,60,16,Khong_su_dung,Khong
2596,Sac_dien_thoai,37,27,Khong_su_dung,Khong
2597,Sac_dien_thoai,61,33,Che_do_cho,Khong
2598,Ban_la,142,65,Khong_su_dung,Khong
2599,May_say,197,38,Dang_su_dung,Co
2600,Ban_la,125,35,Che_do_cho,Khong
2601,Sac_dien_thoai,60,44,Che_do_cho,Khong
2602,Ban_la,128,30,Khong_su_dung,Khong
2603,May_say,196,10,Dang_su_dung,Co
2604,Ban_la,188,58,Che_do_cho,Co
2605,Sac_dien_thoai,60,62,Khong_su_dung,Khong
2606,May_say,151,63,Che_do_cho,Khong
2607,Sac_dien_thoai,79,21,Dang_su_dung,Khong
2608,Ban_la,92,45,Dang_su_dung,Khong
2609,Ban_la,206,64,Dang_su_dung,Co
2610,May_say,79,15,Khong_su_dung,Khong
2611,May_say,66,63,Dang_su_dung,Khong
2612,May_say,178,36,Khong_su_dung,Khong
2613,Ban_la,197,50,Dang_su_dung,Co
2614,Ban_la,173,55,Khong_su_dung,Khong
2615,Ban_la,66,67,Dang_su_dung,Khong
2616,May_say,197,15,Khong_su_dung,Co
2617,Ban_la,206,30,Che_do_cho,Co
2618,Ban_la,233,27,Che_do_cho,Co
2619,Sac_dien_thoai,58,31,Che_do_cho,Khong
2620,May_say,141,44,Dang_su_dung,Khong
2621,May_say,51,63,Khong_su_dung,Khong
2622,Ban_la,173,25,Dang_su_dung,Co
2623,Ban_la,231,33,Dang_su_dung,Co
2624,May_say,105,47,Che_do_cho,Khong
2625,May_say,70,21,Dang_su_dung,Khong
2626,Ban_la,181,55,Dang_su_dung,Co
2627,May_say,158,31,Che_do_cho,Khong
2628,Ban_la,252,28,Dang_su_dung,Co
2629,Sac_dien_thoai,72,30,Dang_su_dung,Khong
2630,Sac_dien_thoai,49,41,Dang_su_dung,Khong
2631,Ban_la,160,49,Khong_su_dung,Khong
2632,Sac_dien_thoai,57,39,Dang_su_dung,Khong
2633,Sac_dien_thoai,60,33,Che_do_cho,Khong
2634,Sac_dien_thoai,78,38,Che_do_cho,Khong
2635,Ban_la,159,12,Khong_su_dung,Khong
2636,May_say,68,21,Dang_su_dung,Khong
2637,May_say,175,22,Khong_su_dung,Khong
2638,Sac_dien_thoai,80,35,Che_do_cho,Khong
2639,May_say,130,80,Khong_su_dung,Khong
2640,Ban_la,55,80,Dang_su_dung,Khong
2641,Ban_la,214,24,Che_do_cho,Co
2642,May_say,68,57,Khong_su_dung,Khong
2643,Ban_la,110,33,Khong_su_dung,Khong
2644,Sac_dien_thoai,48,48,Che_do_cho,Khong
2645,May_say,198,78,Khong_su_dung,Co
2646,Sac_dien_thoai,51,54,Che_do_cho,Khong
2647,Ban_la,165,67,Khong_su_dung,Khong
2648,May_say,187,76,Dang_su_dung,Co
2649,Sac_dien_thoai,39,78,Khong_su_dung,Khong
2650,Ban_la,116,72,Dang_su_dung,Khong
2651,May_say,61,72,Che_do_cho,Khong
2652,Ban_la,182,24,Che_do_cho,Co
2653,Ban_la,75,11,Che_do_cho,Khong
2654,May_say,131,45,Che_do_cho,Khong
2655,Ban_la,179,43,Dang_su_dung,Khong
2656,May_say,104,43,Dang_su_dung,Khong
2657,May_say,111,57,Che_do_cho,Khong
2658,Sac_dien_thoai,84,74,Khong_su_dung,Khong
2659,May_say,86,32,Che_do_cho,Khong
2660,Ban_la,116,78,Dang_su_dung,Khong
2661,Ban_la,134,65,Dang_su_dung,Khong
2662,Ban_la,115,60,Che_do_cho,Khong
2663,Sac_dien_thoai,74,23,Dang_su_dung,Khong
2664,Sac_dien_thoai,31,20,Dang_su_dung,Khong
2665,Sac_dien_thoai,58,22,Che_do_cho,Khong
2666,May_say,186,26,Dang_su_dung,Co
2667,Ban_la,108,28,Dang_su_dung,Khong
2668,Sac_dien_thoai,35,40,Dang_su_dung,Khong
2669,May_say,79,26,Che_do_cho,Khong
2670,May_say,126,14,Dang_su_dung,Khong
2671,Sac_dien_thoai,94,30,Che_do_cho,Khong
2672,May_say,179,41,Khong_su_dung,Khong
